,index,CLEANED REASON,REASON,AVG SCORE,TO USER ACCOUNT,DATE,category
10796,612,take care sick self help everi way life savior realli appreci thing algen ❤️ ,for taking care of my sick self and for helping me in every way she can. My life savior! I really appreciate all the things you did and do Algene! ❤️ ,22.67,missgene#7773,2022-07-17T22:00:00.000Z,
10797,613,assist apigiv configur get readi go live ,for assisting in apiGiv configurations to get ready for going live ,20.0,mohammad_ranjbar_z#2709,2022-07-26T22:00:00.000Z,
10799,615,keep eye project verifi ,for the keeping an eye on the projects that should be verified and those that are not ,27.0,Nikola Creatrix#5026,2022-07-20T22:00:00.000Z,
10801,617,qa fundrais doc ,for QAing the fundraising doc ,20.0,ClaraZi#5313,2022-07-19T22:00:00.000Z,
10804,620,come test fiesta ,for coming to the test fiesta! ,22.67,Cotabe#4096,2022-08-11T22:00:00.000Z,
10806,622,support fundrais  session project ,for supporting Fundraising 101 session for projects ,22.67,Cotabe#4096,2022-07-27T22:00:00.000Z,
10807,623,push nice door coordin comm ,for pushing $nice out the door and coordinating comms ,5.47,divine_comedian#5493,2022-07-21T22:00:00.000Z,
10808,624,review bug verif appli ,for reviewing bugs in verification after re-applying. ,22.67,Ramin#4479,2022-07-19T22:00:00.000Z,
10810,626,ama potenti pm tough job appreci ,"for AMA with potential PMs , its a tough job, appreciate it. ",20.0,Cotabe#4096,2022-07-20T22:00:00.000Z,
10811,627,sync call morn check donor survey box get hand survey taker ,for the sync call this morning to check donor survey boxes and get it out into the hands of survey takers ,27.0,Jake🐍#0203,2022-07-24T22:00:00.000Z,
10812,628,help onboard project ,for helping to onboard his project ,9.0,prophetdominic#4575,2022-08-12T22:00:00.000Z,
10815,631,amaz ethbcn experi dinner hug great time proud part giveth fam wait meet 💜 ,"for the most amazing EthBCN experience, all the dinners, hugs & great times. I'm so proud to be part of the Giveth fam. Can't wait to meet up again! 💜 ",3.7,mateodaza#3156,2022-07-18T22:00:00.000Z,
10816,632,great prais ,for great praise ,10.0,Nikola Creatrix#5026,2022-07-27T22:00:00.000Z,
10817,633,killer   realli get brain move monday ,and for killer 1:1 and really getting the brain moving on this monday ,9.67,Cotabe#4096,2022-08-14T22:00:00.000Z,
10818,634,amaz ethbcn experi dinner hug great time proud part giveth fam wait meet 💜 ,"for the most amazing EthBCN experience, all the dinners, hugs & great times. I'm so proud to be part of the Giveth fam. Can't wait to meet up again! 💜 ",2.55,WhyldWanderer#7002,2022-07-18T22:00:00.000Z,
10820,636,excit brainstorm commun plan session yesterday ,for exciting brainstorming Community planning session yesterday ,15.0,bends#3537,2022-07-27T22:00:00.000Z,
10821,637,deep listen mind particip ,for deep listening and mindful participation ,9.67,Cotabe#4096,2022-07-31T22:00:00.000Z,
10822,638,server support access ,for all server support and accesses! ,9.67,Amin#2164,2022-08-10T22:00:00.000Z,
10824,640,disposit schedul   session w ,for the disposition of scheduling 1:1 session w me ,10.67,Cotabe#4096,2022-08-10T22:00:00.000Z,
10825,641,coordin move along done sym ,for coordinating to move it along. (done for you Sym) ,12.33,Sym#3186,2022-08-03T22:00:00.000Z,
10826,642,mango check call tomorrow ,mango for our check-in call tomorrow! ,12.33,tropicalmango#3240,2022-08-10T22:00:00.000Z,
10827,643,provid github access new pinata credenti ,for providing github accesses and new pinata credentials ,9.67,Amin#2164,2022-08-08T22:00:00.000Z,
10828,644,upload last connect strategi session video ,for uploading the last Connect Strategy Session video. ,12.33,jessveroes,2022-07-28T22:00:00.000Z,
10829,645,amaz ethbcn experi dinner hug great time proud part giveth fam wait meet 💜 ,"for the most amazing EthBCN experience, all the dinners, hugs & great times. I'm so proud to be part of the Giveth fam. Can't wait to meet up again! 💜 ",12.0,Cori#8483,2022-07-18T22:00:00.000Z,
10830,646,great buddi call morn introduc new puppi ,for the great buddy call this morning and introducing me to your new puppy ,11.33,Melody - AFK#8503,2022-07-25T22:00:00.000Z,
10831,647,help w katya onboard ,for helping w/ Katya's onboarding! ,11.33,Cotabe#4096,2022-07-31T22:00:00.000Z,
10832,648,buddi call today 🙂 ,and for having their buddy call today 🙂 ,11.33,MoeNick#1374,2022-07-25T22:00:00.000Z,
10834,650,awesom frontend dev ,for being awesome frontend devs! ,2.8,Ramin#4479,2022-08-03T22:00:00.000Z,
10835,651,acknowledg effort🙏💚 ,for acknowledging my effort🙏💚 ,10.33,Cotabe#4096,2022-08-12T22:00:00.000Z,
10836,652,ad orbit love account lastpass ,for adding orbit.love account to LastPass ,13.0,karmaticacid#1218,2022-07-27T22:00:00.000Z,
10837,653,also coordin dev make easier tester test ,for also coordinating with devs to make it easier for testers to test ,8.93,Amin#2164,2022-08-03T22:00:00.000Z,
10838,654,keep calendar updat 🙂 ,for keeping calendar updated 🙂 ,13.0,Giantkin#8403,2022-08-03T22:00:00.000Z,
10840,656,coordin subgraph thing ,for coordinating with about subgraph things ,3.07,mateodaza#3156,2022-07-20T22:00:00.000Z,
10841,657,gerat job new filter notif center backend ,and for their gerat jobs on new filters and notification center backend. ,9.37,mohammad_ranjbar_z#2709,2022-08-03T22:00:00.000Z,
10842,658,acknowledg challeng face new giveth commun team ,acknowledging the challenges facing the new Giveth community team. ,11.33,Cotabe#4096,2022-08-12T22:00:00.000Z,
10843,659,send giv back vest ,for sending the GIV back from vesting ,15.67,karmaticacid#1218,2022-08-03T22:00:00.000Z,
10844,660, lauren collab bitdao articl ,@lauren for collab on the BitDAO article ,1.57,Yass#3392,2022-08-03T22:00:00.000Z,
10845,661,hand hold one major prioriti list get excit involv anoth section giveth 👏 ,to for hand holding me through one of the major priorities on my list and getting me excited about being involved with another section of Giveth. 👏 ,11.33,Nikola Creatrix#5026,2022-07-26T22:00:00.000Z,
10847,663,collab bitdoa articl ,for collab on BitDOA article ,2.63,Yass#3392,2022-08-03T22:00:00.000Z,
10848,664,respons help know without ,for being so responsive and helpful! I don't know what I'd do without you.. ,13.0,mohammad_ranjbar_z#2709,2022-07-21T22:00:00.000Z,
10849,665,send giv back vest ,for sending the GIV back from vesting ,11.33,Amin#2164,2022-08-03T22:00:00.000Z,
10851,667,buddi call today 🙂 ,and for having their buddy call today 🙂 ,10.33,Cotabe#4096,2022-07-25T22:00:00.000Z,
10852,668,suggest space open commun commun health ,for suggesting a space for open communication and community health ,10.33,Nikola Creatrix#5026,2022-07-28T22:00:00.000Z,
10853,669,coordin onegiv call rebalanc setup ,"for coordinating oneGIV calls, rebalancing, setup & more ",13.0,dhtal#0463,2022-08-10T22:00:00.000Z,
10855,671,check follow onboard process ,for checking and follow up with me in my onboarding process ,13.0,hanners717#2022,2022-08-10T22:00:00.000Z,
10856,672,excel input connect wg call ,for your excellent input at the Connect WG call ,13.0,Cotabe#4096,2022-07-27T22:00:00.000Z,
10857,673, allow nice ama today ,", and for allowing such a nice AMA today ",11.33,Cotabe#4096,2022-08-09T22:00:00.000Z,
10858,674,activ help fix issu ,for actively helping fixing issues ,11.33,Carlos096#8712,2022-08-14T22:00:00.000Z,
10859,675,push secur access infrastructur use secur access around ,for pushing secure access to our infrastructure and using more secure access all around ,11.33,geleeroyale#3228,2022-08-10T22:00:00.000Z,
10860,676,amaz ethbcn experi dinner hug great time proud part giveth fam wait meet 💜 ,"for the most amazing EthBCN experience, all the dinners, hugs & great times. I'm so proud to be part of the Giveth fam. Can't wait to meet up again! 💜 ",9.37,Rainer#4613,2022-07-18T22:00:00.000Z,
10862,678,volunt take burden givpow document lauren gear vacat ,for volunteering to take some of the burden of GIVpower documentation as Lauren gears up for vacation ,13.0,divine_comedian#5493,2022-07-27T22:00:00.000Z,
10864,680,sync devop stuff follow improv differ test environ ,for syncing up on devops stuff and for following up and improving our different testing environments ,11.33,Amin#2164,2022-08-10T22:00:00.000Z,
10866,682,write test assign administ test open qa tester posit ,for writing a test assignment and administering the test for our open QA tester position. ,13.0,MoeNick#1374,2022-08-10T22:00:00.000Z,
10867,683,realli product session content plan process 🙌 ,and for a really productive session on the content planning process 🙌 ,9.1,ClaraZi#5313,2022-08-14T22:00:00.000Z,
10868,684,buddi call week ,and for having their buddy call this week ,10.33,Cotabe#4096,2022-07-27T22:00:00.000Z,
10869,685,collab bitdao blog get today ,on collab on bitdao blog to get it out today ,3.07,Yass#3392,2022-08-04T22:00:00.000Z,
10871,687,monthli hr call more ,for our monthly HR call this moring! ,7.6,Nicbals#2154,2022-08-10T22:00:00.000Z,
10872,688,great catch connect lunch ethbcn ,and for a great catch up connect lunch at EthBCN ,11.33,Rainer#4613,2022-07-18T22:00:00.000Z,
10873,689,take time   sync today ,for taking the time to have 1:1 syncs with me today! ,13.0,Cotabe#4096,2022-08-09T22:00:00.000Z,
10875,691,follow patienc ,for following up with me and for your patience ,13.0,Nicbals#2154,2022-08-03T22:00:00.000Z,
10878,694,put fundrais doc document ,to put the fundraising doc in our documents. ,14.0,divine_comedian#5493,2022-07-19T22:00:00.000Z,
10879,695,amaz document keep track commun metric ,for the amazing documents to keep track of Community metrics ,14.0,ClaraZi#5313,2022-08-03T22:00:00.000Z,
10880,696,great   effort get giv investor ,for the great 1 on 1 and all the efforts to get GIV investors ,14.0,Yass#3392,2022-08-03T22:00:00.000Z,
10881,697,fix swagger api mohammad vacay  ,for fixing the swagger APIs while Mohammad is on vacay! <3 ,25.33,Carlos096#8712,2022-08-08T22:00:00.000Z,
10883,699,help onboard 🙌 ,for all your help with my onboarding! 🙌 ,12.33,Nicbals#2154,2022-07-18T22:00:00.000Z,
10884,700,come test fiesta ,for coming to the test fiesta! ,14.0,Dr. Suga#8514,2022-08-11T22:00:00.000Z,
10885,701,review bug verif appli ,for reviewing bugs in verification after re-applying. ,12.33,mohammad_ranjbar_z#2709,2022-07-19T22:00:00.000Z,
10886,702,prepar first draft notif servic micro servic ,for preparing the first draft of notification service micro service ,14.0,mohammad_ranjbar_z#2709,2022-07-20T22:00:00.000Z,
10887,703,make sure make appoint 🙂 ,for making sure we make our appointments 🙂 ,14.0,Giantkin#8403,2022-07-17T22:00:00.000Z,
10893,709,give access server givback calcul abl restart ,for giving me access to the server of givback calculations! i was able to restart! ,14.0,geleeroyale#3228,2022-08-05T22:00:00.000Z,
10894,710,hot fix newslett submit asap ,for hot-fixing newsletter submitting ASAP. ,14.0,Alireza7612#3020,2022-07-19T22:00:00.000Z,
10897,713,great social plan session yesterday take reign plan ,for a great social planning session yesterday and taking the reigns of planning ,14.0,ClaraZi#5313,2022-07-25T22:00:00.000Z,
10898,714,provid prototyp givpow boost part ,for providing prototypes for givpower boosting part. ,5.05,Mo 🤖#0356,2022-08-03T22:00:00.000Z,
10900,716,super activ provid awesom idea nice video ,for being super-active and providing awesome ideas with nice videos. ,16.67,tropicalmango#3240,2022-08-10T22:00:00.000Z,
10901,717,help onboard project south africa morn 💜 ,for help onboarding a project from South Africa this morning 💜 ,14.5,WhyldWanderer#7002,2022-07-18T22:00:00.000Z,
10902,718,send giv back vest ,for sending the GIV back from vesting ,14.0,geleeroyale#3228,2022-08-03T22:00:00.000Z,
10903,719,talk walk first test issu round ever ,talking/walking me through my first test issue round. (ever!) ,14.0,divine_comedian#5493,2022-08-11T22:00:00.000Z,
10904,720,creat giveth bitdao banner blog doubl quick time amaz job alway ,"for creating the Giveth-BitDAO banner for the blog in double quick time, and doing an amazing job as always ",19.03,Rodricast#1415,2022-08-04T22:00:00.000Z,
10905,721,help investig data accuraci dashboard ,for helping out with investigation of the data accuracy in our dashboards. ,14.0,Cotabe#4096,2022-08-04T22:00:00.000Z,
10906,722,interview ,and for interviewing ,12.33,hanners717#2022,2022-08-10T22:00:00.000Z,
10909,725, karmaticacidand draft reward mechan angel vault ,@karmaticacidand for drafting the reward mechanism of the angel vault ,23.37,"Griff (💜,💜)#8888",2022-07-20T22:00:00.000Z,
10910,726,amaz ethbcn experi dinner hug great time proud part giveth fam wait meet 💜 ,"for the most amazing EthBCN experience, all the dinners, hugs & great times. I'm so proud to be part of the Giveth fam. Can't wait to meet up again! 💜 ",7.0,divine_comedian#5493,2022-07-18T22:00:00.000Z,
10911,727,repres giveth pari sure also sorri miss ,"for representing Giveth in Paris (not sure who's also there, sorry if I missed you) ",8.83,Dr. Suga#8514,2022-07-20T22:00:00.000Z,
10912,728,encourag support first project nomin nation butterfli center mission texa ,"and for their encouragement and support with my first project nomination: National Butterfly Center in Mission, Texas. ",4.5,geleeroyale#3228,2022-08-04T22:00:00.000Z,
10913,729,amaz roommat keep compani giveth hous 🏠💕 ,for being and amazing roommate and keeping me company in the giveth house 🏠💕 ,14.0,hanners717#2022,2022-08-03T22:00:00.000Z,
10915,731,help bitdao initi fundrais ,for helping me BitDAO initiative and fundraising! ,14.0,Cotabe#4096,2022-07-20T22:00:00.000Z,
10916,732,great buddi call thank man ,"for the great buddy call, thanks man. ",16.67,markop#2007,2022-07-20T22:00:00.000Z,
10917,733,help get simon involv ,for helping me get Simone involved more ,12.33,Nicbals#2154,2022-07-20T22:00:00.000Z,
10922,738,tireless support upcom eth conf articl ,tireless support on the upcoming ETH conf article ,29.67,karmaticacid#1218,2022-08-03T22:00:00.000Z,
10923,739, lauren collab bitdao articl ,@lauren for collab on the BitDAO article ,19.47,karmaticacid#1218,2022-08-03T22:00:00.000Z,
