,index,CLEANED REASON,REASON,AVG SCORE,TO USER ACCOUNT,DATE,category
6686,638,get payment ,for getting payments out ,3.63,freshelle#9882,2022-05-04T22:00:00.000Z,
6687,639,everyon param parti angel vault ,and everyone who has been in the in the param party of the angel vault ,14.0,Giantkin#8403,2022-05-04T22:00:00.000Z,
6690,642,finish onboard process profession ,for finishing onboarding process professionally ,12.33,ahmad#7204,2022-04-16T22:00:00.000Z,
6691,643,avail crazi hour fix crazi error ,for being available in crazy hours to fix crazy errors ,23.37,mohammad_ranjbar_z#2709,2022-05-01T22:00:00.000Z,
6692,644,creat great microservic boilerpl ,for creating great microservices boilerplates! ,8.83,mohammad_ranjbar_z#2709,2022-04-27T22:00:00.000Z,
6693,645,take care regular payment ,For taking care of regular payments ,9.93,freshelle#9882,2022-04-27T22:00:00.000Z,
6695,647,handl payment effect time ,for handling payments so effectively and before time ,10.37,freshelle#9882,2022-04-27T22:00:00.000Z,
6696,648,last minut crunch get univ reward ,for last minute crunching to get univ2 rewards out ,29.67,mateodaza#3156,2022-04-27T22:00:00.000Z,
6697,649,speedi payment support hr upgrad ,for her speedy payments and support on HR upgrade ,7.97,freshelle#9882,2022-04-27T22:00:00.000Z,
6698,650,push payment coordin mani buddi thing ,for pushing out payments & coordinating many buddy things ,7.97,freshelle#9882,2022-04-27T22:00:00.000Z,
6700,652,find issu report giveth io ,for finding issues and reporting them in giveth.io! ,14.0,missgene#7773,2022-04-27T22:00:00.000Z,
6703,655,great job pming coordiant poignart ,for doing a great job PMing coordiantion with PoignART ,16.67,santigs#9769,2022-04-27T22:00:00.000Z,
6704,656,handl payment ,for handling payments! ,1.67,freshelle#9882,2022-04-27T22:00:00.000Z,
6707,659,dev ,devs ,0.43,mateodaza#3156,2022-04-27T22:00:00.000Z,
6709,661,help fix backend issu ,For help on fixing backend issues ,16.67,fateme_ghasemi,2022-04-27T22:00:00.000Z,
6710,662,make dapp better better everi day ,For making dapp better and better every day ,9.67,Cherik#4711,2022-04-27T22:00:00.000Z,
6711,663,creat great server boilerpl learn lot infrastructur ,"for creating great server boilerplates, I am learning a lot about infrastructure! ",25.33,mohammad_ranjbar_z#2709,2022-04-24T22:00:00.000Z,
6712,664,take time also check custom support ,for taking time off but also checking in for customer support! ,14.0,WhyldWanderer#7002,2022-04-20T22:00:00.000Z,
6714,666,great version    known easter updat tast like bar chocol seem like quick rabbit ,for having this great version. **2.0.3**known as * Easter Update* tastes like a bar of chocolate and seems like a quick rabbit. ,14.0,mateodaza#3156,2022-04-17T22:00:00.000Z,
6715,667,make smooth reliabl ,for make it smooth and reliable. ,5.33,mohammad_ranjbar_z#2709,2022-04-17T22:00:00.000Z,
6716,668,upload record youtub ,for uploading the recording to Youtube! ,12.33,ahmad#7204,2022-04-19T22:00:00.000Z,
6718,670,ad much valu giveth comm see problem solv problem ,"for adding so much value to giveth comms - seeing a problem, solving a problem ",14.0,ahmad#7204,2022-04-20T22:00:00.000Z,
6719,671,write giveth galaxi post ,for writing giveth galaxy post ,16.67,Dr. Suga#8514,2022-04-20T22:00:00.000Z,
6720,672,consist ad valu giveth comm ,for consistently adding value to giveth comms ,16.67,Sym#3186,2022-04-20T22:00:00.000Z,
6723,675,idea concern third parti project ,For his ideas and his concerns about third party projects ,14.0,Carlos096#8712,2022-04-20T22:00:00.000Z,
6728,680,payout ,for payouts ,1.67,freshelle#9882,2022-04-27T22:00:00.000Z,
6729,681,improv qualiti frontend onboard new dev help creat new farm ,"for improving quality of frontend, onboarding new dev and helping on creating new farm ",7.7,Cherik#4711,2022-04-20T22:00:00.000Z,
6730,682,last minut coordin givfarm tingz could get univ pool ,for very last minute coordination on GIVfarm tingz so we could get that univ2 pool up! ,8.83,mateodaza#3156,2022-04-27T22:00:00.000Z,
6732,684,thank help correct present role propos ,Thank you for helping me with corrections in the presentation of my role proposal ,7.33,karmaticacid#1218,2022-05-02T22:00:00.000Z,
6733,685,creat onboard project issu initi collabor help project sign gap ,for creating the onboarding project issue and initiating the collaboration on helping project after they sign up which is a gap ,9.0,karmaticacid#1218,2022-05-11T22:00:00.000Z,
6735,687,check giveth connect wg provid valuabl background knowledg giveth newcom ,for checking out giveth connect wg and for providing valuable background knowledge on Giveth for newcomers ,7.33,Danibelle the Uno and Only#6791,2022-04-18T22:00:00.000Z,
6736,688,talk rari yesterday could minim front chang ,talking to me about rari yesterday so i could do some minimal up front changes ,6.33,"Griff (💜,💜)#8888",2022-04-27T22:00:00.000Z,
6738,690,fun check week curiou upcom graviton train ,for a fun check-in this week and being curious about the upcoming Graviton training! ,7.33,Rainer#4613,2022-05-05T22:00:00.000Z,
6739,691,fight hardship push path power ,for fighting through all his hardships and pushing through his path with all his power ,7.33,Cherik#4711,2022-04-20T22:00:00.000Z,
6742,694,explain report process im use discord report take bit ,for explaining the Reporting process to me. im used to Discord only reporting. take me a bit! ,9.0,karmaticacid#1218,2022-04-27T22:00:00.000Z,
6743,695,thought provok way pursu collab along giveth journey ,for thought provoking ways to pursue collabing along the Giveth journey. ,7.33,"Griff (💜,💜)#8888",2022-04-19T22:00:00.000Z,
6744,696,great comm sync yesterday ,for the great comms sync yesterday ,0.57,Elizardwizzard,2022-05-04T22:00:00.000Z,
6745,697,contribut great idea also will help connect offic hour ,for contributing great ideas and also willing to help out with Connect office hour ,7.33,Cotabe#4096,2022-05-11T22:00:00.000Z,
6746,698,present connect hypothesi clearli ,for presenting the Connect hypothesis so clearly ,9.0,Rainer#4613,2022-04-19T22:00:00.000Z,
6748,700,particip govern call today ,for participating in the governance call today! ,5.67,"Griff (💜,💜)#8888",2022-05-08T22:00:00.000Z,
6750,702,give idea post give block integr ,for giving ideas on my post of giving blocks integration! ,9.0,karmaticacid#1218,2022-04-20T22:00:00.000Z,
6751,703,nbeinbg great sounbdnboard ,for nbeinbg a great sounbdnboard ,6.33,Todd Y.,2022-05-11T22:00:00.000Z,
6752,704,give idea post give block integr ,for giving ideas on my post of giving blocks integration! ,6.33,"Griff (💜,💜)#8888",2022-04-20T22:00:00.000Z,
6757,709,fill self review giveth evalu form 🙌🏼 ,for filling out the Self-review and Giveth evaluation form 🙌🏼 ,7.33,karmaticacid#1218,2022-04-20T22:00:00.000Z,
6759,711,frontend effort ,for all frontend efforts. ,7.33,Alireza7612#3020,2022-05-11T22:00:00.000Z,
6764,716,everyon gave idea giveth sandbox ,and everyone that has gave me ideas for the Giveth Sandbox ,7.33,karmaticacid#1218,2022-04-27T22:00:00.000Z,
6767,719,motiv comm catch today ,for a motivating comms catch up today ,5.67,Elizardwizzard,2022-05-03T22:00:00.000Z,
6770,722,great awesom sync last week ,for being great on what she does and an awesome sync last week ,5.67,freshelle#9882,2022-05-11T22:00:00.000Z,
6771,723,catherdinbg onb role propos ,for catherdinbg onb role proposals ,7.33,freshelle#9882,2022-05-11T22:00:00.000Z,
6772,724,handl giveth contract engag document 🙏🏽 💜 ,for handling my Giveth contract engagement document! 🙏🏽 💜 ,6.33,Danibelle the Uno and Only#6791,2022-04-26T22:00:00.000Z,
6775,727,adopt peer review form use much ,for adopting peer review forms and using the so much ,9.0,karmaticacid#1218,2022-04-27T22:00:00.000Z,
6776,728,commun support ,for community support ,5.67,Cotabe#4096,2022-05-04T22:00:00.000Z,
6777,729,make givfarm even clear respons ,for making GIVfarming even more clear and responsive! ,7.33,Jahanzaib,2022-04-18T22:00:00.000Z,
6778,730,make givfarm even clear respons ,for making GIVfarming even more clear and responsive! ,9.0,Cherik#4711,2022-04-18T22:00:00.000Z,
6779,731,help creat technic test assign new contributor candid ,and for their help in creating a technical test assignment for new contributor candidates. ,9.0,karmaticacid#1218,2022-05-11T22:00:00.000Z,
6780,732,great follow great pm ,for her great follow up and being great PM. ,7.33,karmaticacid#1218,2022-05-11T22:00:00.000Z,
6781,733,thought provok way pursu collab along giveth journey ,for thought provoking ways to pursue collabing along the Giveth journey. ,5.67,Nikola Creatrix#5026,2022-04-19T22:00:00.000Z,
6782,734,commun support ,for community support ,7.33,karmaticacid#1218,2022-05-04T22:00:00.000Z,
6783,735,onboard santi help whenev need ,for onboarding Santi and helping him whenever he needs ,7.33,karmaticacid#1218,2022-05-05T22:00:00.000Z,
6784,736,buddi review call ,for having buddy review calls! ,7.0,geleeroyale#3228,2022-04-20T22:00:00.000Z,
6785,737,idea contribut structur backend new servic ,For their ideas and their contributing for structure of backend and new services ,7.0,Amin#2164,2022-04-20T22:00:00.000Z,
6786,738,great updat giveconomi side looov video ,"for great updates to GIVeconomy side, I looove the video ",8.0,Cherik#4711,2022-04-27T22:00:00.000Z,
6788,740,fill self review giveth evalu form 🙌🏼 ,for filling out the Self-review and Giveth evaluation form 🙌🏼 ,6.33,Cotabe#4096,2022-04-20T22:00:00.000Z,
6790,742,fill self review giveth evalu form 🙌🏼 ,for filling out the Self-review and Giveth evaluation form 🙌🏼 ,6.33,paxthemax#4454,2022-04-20T22:00:00.000Z,
6792,744,best team mate ,for being the best team mates ,4.1,Cherik#4711,2022-04-27T22:00:00.000Z,
6795,747,fill self review giveth evalu form 🙌🏼 ,for filling out the Self-review and Giveth evaluation form 🙌🏼 ,7.0,Ramin#4479,2022-04-20T22:00:00.000Z,
6796,748,great check week ,for a great check-in this week! ,9.67,MoeShehab#3487,2022-05-05T22:00:00.000Z,
6798,750,amaz team mate ,for being an amazing team mate. ,6.33,Rodricast#1415,2022-04-20T22:00:00.000Z,
6800,752,motiv comm catch today ,for a motivating comms catch up today ,8.0,Todd Y.,2022-05-03T22:00:00.000Z,
6801,753,onboard santi help whenev need ,for onboarding Santi and helping him whenever he needs ,8.0,freshelle#9882,2022-05-05T22:00:00.000Z,
6802,754,convinc get earli enough come meet continu provid support unit test side thing ,for convincing me to get up early enough to come to this meeting and for continuing to provide support for the unit testing side of things ,8.0,geleeroyale#3228,2022-05-05T22:00:00.000Z,
6803,755,motiv comm catch today ,for a motivating comms catch up today ,8.0,karmaticacid#1218,2022-05-03T22:00:00.000Z,
6805,757,onboard giveth ,for onboarding to Giveth. ,2.43,michel.an.jello,2022-05-05T22:00:00.000Z,
6806,758,giveth connect initi love ,for the Giveth Connect initiative! loving it ,8.0,Rainer#4613,2022-04-20T22:00:00.000Z,
6807,759,great product manag giv economi facilit giv economi call ,For being a great product manager on GIV economy and facilitating giv economy calls ,9.67,karmaticacid#1218,2022-04-27T22:00:00.000Z,
6809,761,last minut fix regenfarm ,for last minute fixes on RegenFarms ,7.0,Cherik#4711,2022-05-04T22:00:00.000Z,
6813,765,awesom dev team ,for being an awesome dev team! ,8.0,paxthemax#4454,2022-04-27T22:00:00.000Z,
6814,766,facilit govern call today smoothli ,for facilitating the governance call today so smoothly! ,8.0,Danibelle the Uno and Only#6791,2022-05-08T22:00:00.000Z,
6815,767,great govern call today well done love ,for the great governance call today. Well done. Loved it. ,0.8,Danibelle the Uno and Only#6791,2022-05-08T22:00:00.000Z,
6820,772,fill self review giveth evalu form 🙌🏼 ,for filling out the Self-review and Giveth evaluation form 🙌🏼 ,7.0,mohammad_ranjbar_z#2709,2022-04-20T22:00:00.000Z,
6821,773,creat giveth newbi contributor onboard guid ,for creating the Giveth Newbie / Contributor Onboarding Guide. ,7.0,Danibelle the Uno and Only#6791,2022-05-06T22:00:00.000Z,
6822,774,great thread rainbowrol ,for the great thread on rainbowrolls! ,9.67,Elizardwizzard,2022-04-24T22:00:00.000Z,
6825,777, ubipromot water pool parti excit made happen ,@UBIpromoter for the WATER pool party - excited to have made this happen! ,6.33,paul2#3057,2022-05-04T22:00:00.000Z,
6826,778,help run giveth dapp v local system ,For helping me to run giveth-dapp-v2 locally on my system ,8.0,Cherik#4711,2022-05-02T22:00:00.000Z,
6827,779,continu guidanc ,and for continued guidance ,8.0,"Griff (💜,💜)#8888",2022-04-27T22:00:00.000Z,
6828,780,moshehab super cool 🙂 ,for being Moshehab. he's super cool. 🙂 ,6.33,MoeShehab#3487,2022-05-11T22:00:00.000Z,
6830,782,meetup rari ,for all the meetups about Rari! ,7.0,paxthemax#4454,2022-05-11T22:00:00.000Z,
6831,783,ad load bar ,for adding the loading bar ,7.0,Cherik#4711,2022-04-27T22:00:00.000Z,
6834,786,best team mate ,for being the best team mates ,3.1,Cherik#4711,2022-05-11T22:00:00.000Z,
6836,788,best team mate ,for being the best team mates ,7.0,Alireza7612#3020,2022-05-11T22:00:00.000Z,
6839,791,awesom dev team ,for being an awesome dev team! ,7.0,toraif#4775,2022-04-27T22:00:00.000Z,
6840,792,creat depth guid role propos submiss ,for creating her depth how-to guide for role proposal submission. ,9.67,freshelle#9882,2022-05-11T22:00:00.000Z,
6847,799,ad givern invit guest list ,for adding me to the GIVernance invite guest list ,7.0,divine_comedian#5493,2022-04-17T22:00:00.000Z,
6848,800,first buddi call explor way mod team collab commun build ,for our first buddy call and exploring ways that the mod team can collab with community building.. ,7.0,Giantkin#8403,2022-05-12T22:00:00.000Z,
6849,801,posit energi growth market idea ,for his positive energy and growth marketing ideas ,8.0,Cotabe#4096,2022-04-27T22:00:00.000Z,
6851,803,report donat valu usd ,For reporting donations that didn't have value usd ,9.67,"Griff (💜,💜)#8888",2022-05-11T22:00:00.000Z,
6854,806,posit attitud help awesom haircut ,for his positive attitude and help. And his awesome haircut ,7.0,mohammad_ranjbar_z#2709,2022-04-16T22:00:00.000Z,
6856,808,stay super late day make water token lp ,for staying up super late the other day to make the $WATER token LPs ,8.0,paul2#3057,2022-05-04T22:00:00.000Z,
6857,809,go new hr process get role propos dao ,for going through the new HR process and getting their role proposals up on the DAO ,7.1,freshelle#9882,2022-05-13T22:00:00.000Z,
6860,812,help coordin immigr attorney anoth fun check week ,for helping coordinate immigration attorneys and another fun check-in this week! ,10.33,Yass#3392,2022-05-05T22:00:00.000Z,
